3,30,6033,20100101,20100102,1,2010,1,1.180949655,0.515884851,0.4004675924,0.5804106475,0.9468988325,0.7352801828,0.8151082179,0.832345461,0.6521227722,1.010838022,0.7358432016,1.02604944,0.710893508,1.041977839,0.559640037,0.5287613923,0.3335431347,0.3794154079,1.124029597,1.681659068,1.372279645,1.180272157,1.274231312,1.686909172,21.30581114,21.30581114,0,1.686909172,0.3335431347,1,7,1013,901,0
3,30,6034,20100101,20100102,1,2010,1,0.6621486916,0.1653319426,0.241300121,0.291757392,0.4214195177,0.527643192,0.6062358501,0.6768428279,0.241788387,0.3645108634,0.1574836222,0.2047736022,0.1521915548,0.07491547842,0,0.1693098563,0.4591709129,0.7427960294,1.421217673,1.623204754,1.949634739,1.983038481,3.011049806,3.532850475,19.68061577,19.68061577,0,3.532850475,0,1,7,1013,902,0
3,30,6035,20100101,20100102,1,2010,1,0.7011465122,0.4034154157,0.1983669615,0.1692489525,0.3266342296,0.1776061133,0.4732317459,0.9539440453,0.8466202737,0.5424350279,0.09805744356,0.3359910003,0.1082857454,0.0329767904,0,0,0,0,0.03933213918,0.2723220301,0.2527154456,0.1564960246,0.8201174687,0.8236336867,7.732577052,7.732577052,0,0.9539440453,0,1,7,1014,903,0
3,30,6036,20100101,20100102,1,2010,1,1.184318908,0.460467629,0.7456762525,0.838882348,0.6626906884,0.814084516,1.221705664,1.085798542,0.7936540577,0.8394815031,0.9539078295,1.370900844,1.127681582,1.258855541,0.7010106667,0.9218209902,0.5290011731,0.2418599836,0.4859525945,0.3117298741,0.2772011357,0.5667641401,1.796995201,1.758529435,20.9489711,20.9489711,0,1.796995201,0.2418599836,1,7,1014,904,0
3,30,6037,20100101,20100102,1,2010,1,0.5943777743,0.4743527772,0.3163624742,0.6289905346,0.6153125407,0.7898446145,1.506344598,1.659169251,1.933646564,1.85858563,1.057744773,1.440815079,1.016476114,1.451390311,0.9336760281,1.070596445,0.4362929218,0.4077949013,1.077167147,1.166628538,0.526537934,0.5492749208,1.571740526,1.69046525,24.77358765,24.77358765,0,1.933646564,0.3163624742,1,7,1015,905,0
3,30,6033,20100102,20100103,1,2010,1,2.258724696,1.268864347,0.9396909013,1.585923863,1.818268169,1.737518446,1.881869315,1.977079231,1.518957508,1.44180887,0.8906727669,0.6826916113,0.8055682568,0.8771731177,0.705363397,0.3856271025,0.3430904106,0.5599810273,0.4495144112,0.623399309,0.4734129945,0.6854299625,0.6599296718,0.3098368403,24.88039623,24.88039623,0,2.258724696,0.3098368403,1,7,1013,901,0
3,30,6034,20100102,20100103,1,2010,1,3.274419561,2.546499895,2.581679601,2.250307036,1.631859865,0.9360920264,1.623944611,1.979814534,1.05319094,1.550001947,1.206454435,0.964526571,1.140066333,1.323307085,1.387931007,1.564529143,1.754673048,1.80602862,1.352478416,1.708927562,2.753835634,2.003400989,1.690920389,1.170819825,41.25570907,41.25570907,0,3.274419561,0.9360920264,1,7,1013,902,0
3,30,6035,20100102,20100103,1,2010,1,0.9455823211,0.6230690978,0.6187986778,0.666558369,0.7083517366,0.9101448951,1.51013017,0.9557505384,0.3972338302,0.4555094179,0.192842892,0.1877765487,0.3570228733,0.3928147799,0.1509318334,0.1928595648,0,0,0.05205659485,0,0.07822221801,0.07338518434,0.02403886529,0,9.493080409,9.493080409,0,1.51013017,0,1,7,1014,903,0
3,30,6036,20100102,20100103,1,2010,1,2.347125116,1.716692106,1.161749988,0.850159981,1.155181064,0.7650226442,0.6338140674,0.9900845823,0.4984445722,0.7687222277,0.4813179585,0.4155832323,0.8011987252,0.7356849632,1.279166805,0.8601717872,1.062044904,1.402259209,1.218537795,0.9697612235,0.9853225045,0.7294896956,0.3541978287,0.3695794436,22.55131242,22.55131242,0,2.347125116,0.3541978287,1,7,1014,904,0
3,30,6037,20100102,20100103,1,2010,1,1.451545685,1.122362983,1.337181564,1.376940225,1.815481993,1.288081996,2.265267273,1.493195971,0.764066225,1.152739068,0.6985470321,0.6106340783,1.034844449,0.9116405541,1.130838385,0.6754539709,0.541055146,0.7939443671,1.152788117,1.138821991,1.291405828,1.576670867,1.357329833,0.9095219018,27.8903595,27.8903595,0,2.265267273,0.541055146,1,7,1015,905,0
3,30,6033,20100103,20100104,1,2010,1,0.2118043178,0.1866028754,0.2589931842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04197435743,0.06174420631,0.05708658565,0,0.8182055267,0.8182055267,0,0.2589931842,0,1,7,1013,901,0
3,30,6034,20100103,20100104,1,2010,1,1.469268847,1.641264682,2.078544045,1.202678936,0.7644693754,0.9266538271,0.9459513513,0.8533997891,0.8540275117,0.9488748801,0.6902002695,0.5470877601,0.548963706,0.7073376273,0.6182562528,0.39401552,0.5257732668,0.7575882214,0.07227830238,0,0,0.1577017672,0.1256718671,0.04247650732,16.87248431,16.87248431,0,2.078544045,0,1,7,1013,902,0
3,30,6035,20100103,20100104,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1014,903,0
3,30,6036,20100103,20100104,1,2010,1,0.6723095257,0.6687284554,0.6116149168,0.6685493008,0.2139887871,0.08642912937,0.07367248328,0,0,0,0,0,0.1228874802,0.05829965465,0.2931301272,0.03239942674,0.1303801409,0.3396160085,0.1217793156,0.5661973807,0.913763207,0.8668443669,0.8991137813,0.4550824645,7.794785953,7.794785953,0,0.913763207,0,1,7,1014,904,0
3,30,6037,20100103,20100104,1,2010,1,1.169157201,1.353428926,1.322814112,1.287967422,0.5688008571,0.4212698286,0.4034242858,0.5486941244,1.02771016,1.360413202,0.7922352534,0.9214797629,1.018367338,1.100897922,0.7196236728,0.2665299756,0.4094264684,0.7550825913,0.3555350369,0.350662898,0.3740394844,0.05129838635,0.175376215,0.07208149294,16.82631662,16.82631662,0,1.360413202,0.05129838635,1,7,1015,905,0
3,30,6033,20100104,20100105,1,2010,1,0,0.01090276156,0,0.1170647939,0.03053415786,0,0,0.06584562246,0.04845471127,0.1414315935,0.2611394252,0.02734914502,0,0.07910294231,0.2699693855,0.4104393069,0.1525473994,0.1551474844,0.1490475332,0.03737552242,0,0.03777891343,0.05077850189,0.053638008,2.098547208,2.098547208,0,0.4104393069,0,1,7,1013,901,0
3,30,6034,20100104,20100105,1,2010,1,0.112584837,0.1494650905,0.1932252064,0.2795037337,0.2211761152,0.008586983607,0,0,0,0,0,0,0.09169264392,0.1824907829,0.3705077736,0.4859374385,0.3671327201,0.1110419175,0.1403823682,0.0520462736,0,0.008457150954,0.03707721779,0,2.811308253,2.811308253,0,0.4859374385,0,1,7,1013,902,0
3,30,6035,20100104,20100105,1,2010,1,0.07547084189,0.1369516086,0.200999473,0.3358942759,0.4607830116,0.2854379535,0.3630583587,0.8593483713,0.6827750714,0.3321226861,0.3321757445,0.144207172,0.1402619829,0.4277613742,0.3907292702,0.4954336039,0.3008073641,0.4820546089,0.4159713288,0.3831879609,0.44372818,0.2503547332,0.0630447902,0,8.002559766,8.002559766,0,0.8593483713,0,1,7,1014,903,0
3,30,6036,20100104,20100105,1,2010,1,0.6008272718,0.8522377411,0.7551252609,1.158863066,0.7941535494,0.6535397741,0.5817876032,0.7636342807,1.207153097,0.6908658704,0.2471090562,0.09907487501,0.09060208134,0.256816855,0.5840889033,0.134757847,0.2722996357,0.1599414208,0.09925577302,0.1030962409,0.0274633168,0,0,0,10.13269352,10.13269352,0,1.207153097,0,1,7,1014,904,0
3,30,6037,20100104,20100105,1,2010,1,0.2610493022,0.4280134929,0.4817329109,0.5322921027,0.6109421931,0.4498133338,0.1435930327,0.07834602265,0.3938905849,0.5905135124,0.5667403247,0.08866417656,0.2371954078,0.1927405914,0.362136673,0.2824923386,0.1690191356,0.1078427721,0,0,0,0.01217336853,0,0,5.989191276,5.989191276,0,0.6109421931,0,1,7,1015,905,0
3,30,6033,20100105,20100106,1,2010,1,0.1936665533,0.1073137847,0.137490852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001969674319,0.3872425248,0.089875394,0.1611003852,1.076886461,1.076886461,0,0.3872425248,0,1,7,1013,901,0
3,30,6034,20100105,20100106,1,2010,1,0.02464370755,0,0.1302952615,0.04963274407,0.2218779718,0,0.03001867529,0,0,0,0,0,0,0,0.03980708092,0,0,0,0.02225637449,0.1650737584,0.1318935946,0.8204544847,0.310259791,0.5844895338,2.530702978,2.530702978,0,0.8204544847,0,1,7,1013,902,0
3,30,6035,20100105,20100106,1,2010,1,0.1340473686,0,0,0,0.004649608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1386969773,0.1386969773,0,0.1340473686,0,1,7,1014,903,0
