       0,       0,       0,       0,       0
       0, 0.02226,       0,       0,       0
       0,  0.1651,       0,0.007433,       0
0.000197,  0.1319,       0, 0.04401,       0
  0.3872,  0.8205,       0,  0.3316,       0
 0.08988,  0.3103,       0,  0.2248,       0
  0.1611,  0.5845,       0,  0.1621,       0
  0.1639,  0.9612,       0, 0.03811,       0
   0.276,  0.7256, 0.01894,  0.1025,       0
  0.4844,  0.8798, 0.04851,  0.1027, 0.06411
  0.9452,   1.067, 0.00294,  0.4665,  0.1663
   1.281,    1.22,  0.1286,  0.6862,  0.3309
   1.562,  0.9667, 0.01706,   0.571,   0.295
  0.5275,  0.7834, 0.04126,   0.561, 0.03557
  0.7559,   1.299,  0.1103,  0.4077, 0.07578
   0.788,   1.374, 0.09134,  0.2708, 0.08709
  0.8261,    1.56,  0.1402,  0.3003,  0.4419
  0.6099,    1.56,  0.4216,  0.4038,  0.7745
  0.7218,   1.004,  0.4076,  0.1825,  0.6319
  0.3566,   1.017,  0.1538, 0.04182,  0.7233
  0.3483,  0.6931, 0.07565,       0,  0.2232
  0.1024,  0.2123,       0,       0,       0
  0.1646, 0.03199, 0.01706,       0,       0
  0.2861, 0.01717,  0.1031,       0, 0.07659
  0.2997, 0.04268,  0.1784,       0, 0.08658
  0.5924,0.001752,  0.0836,       0,  0.2151
  0.4659,  0.0546,   0.205, 0.01511,  0.2791
  0.2049,  0.2026,  0.1298,  0.0831, 0.03831
  0.1222,  0.2329,  0.2021,  0.2307,  0.1541
   0.315,  0.1084,  0.5342,  0.1243, 0.09058
  0.1569,       0,  0.6395,  0.1458,       0
 0.06358,       0,  0.7242,       0, 0.05164
  0.2262, 0.08021,  0.8716, 0.09668, 0.03328
  0.2162,  0.1435,  0.6416,  0.1305,0.002941
       0,       0,  0.2152,       0,       0
       0,  0.1112,  0.1339,  0.1796,       0
       0,       0, 0.06883, 0.02181,       0
       0,       0,  0.2496,       0,  0.1147
       0,       0,  0.2841,  0.1433,  0.2408
       0,       0,  0.1556,   0.132,  0.1015
       0,       0,   0.108,  0.2251,  0.2593
 0.02839,       0, 0.02946,  0.1979,  0.2305
  0.2213,       0, 0.04457,  0.3659,  0.4797
  0.2636, 0.02254,       0,  0.1333,  0.1696
  0.3755,       0,       0,  0.2008,  0.2895
  0.5741,       0, 0.01995,  0.1296,  0.3257
  0.2282,       0,       0,       0, 0.07866
  0.1407,       0,       0,       0, 0.05355
  0.1454,       0,       0,       0,  0.2663
  0.2773,       0,       0,       0,  0.2601
   0.138,       0,       0, 0.01093,  0.3702
       0,       0,       0,       0,       0
       0,       0,       0,       0,       0
       0,       0,       0,       0, 0.07083
       0,       0,       0,       0, 0.06522
       0,       0,  0.1419,       0,0.004266
 0.02766,       0,  0.1891,       0,       0
 0.06043,  0.0198,  0.2528,  0.1995, 0.03683
       0,       0, 0.07474,  0.2115,  0.1531
  0.1547,       0,   0.183,  0.9026,  0.5129
  0.2632,       0,  0.1621,     1.7,  0.3563
  0.3795,       0, 0.05594,   1.627,  0.4602
  0.3802,       0, 0.06524,   2.198,  0.3112
  0.2858,       0, 0.03082,   1.891,  0.5218
   0.466,       0,       0,  0.7394,  0.5691
  0.8149,  0.1108,0.005201,  0.7777,  0.4328
   1.847,  0.1427, 0.01304,  0.5039,  0.4851
    1.68, 0.06254,  0.4378,  0.6205,    0.43
  0.8501,       0,  0.4024,  0.4289,  0.5829
    0.88,       0,  0.2989,  0.2788,  0.9131
  0.5475,       0,  0.3079, 0.04731,   1.015
  0.6921,  0.1513,  0.8588,  0.4259,    1.27
    1.08,  0.1895,   1.148,  0.4541,   1.004
  0.8302,  0.1236,   1.078, 0.08598,   1.126
  0.8183, 0.07776,  0.7692,  0.1019,  0.5927
  0.9605,       0,    1.45, 0.02646,  0.5773
  0.6776,       0,   1.378,       0,  0.3752
 0.04288,       0,   1.062,  0.0705,   0.128
       0,       0,   1.117,  0.1109, 0.07138
  0.4154,  0.1196,   2.241,  0.5556,  0.2902
  0.5652,  0.1505,   3.868,  0.3495,  0.2714
  0.4695,  0.1018,   4.178,  0.4603,  0.1888
  0.1622, 0.01804,   2.869,  0.2946, 0.09255
  0.1336,       0,   3.169,  0.2087,  0.4278
  0.1224,       0,   2.244,  0.2818,  0.1761
 0.05322, 0.01229,   2.052,  0.5302,  0.1932
  0.2105, 0.08323,   1.914,  0.4132,  0.1015
  0.0836,  0.3493,   1.945,  0.8265,  0.1837
  0.3435,  0.3779,   1.999,   1.083,  0.3188
  0.2335,  0.3756,   1.457,  0.7869,  0.6873
  0.3922,  0.3848,   1.955,   1.072,  0.9109
  0.1609,  0.2051,     2.3,   1.181,  0.6148
       0,       0,   2.268,   1.504,  0.6018
       0,       0,   2.784,   1.266,   1.167
       0,       0,   3.171,   1.827,   0.892
       0,       0,    1.96,   1.384,  0.2982
       0,       0,  0.9524,  0.6568,  0.2193
       0,       0,   1.016,  0.4733,  0.2908
       0,       0,  0.5763,  0.2162,  0.1447
       0,       0,  0.8973,  0.2995,  0.1239
       0,       0,  0.9066,   0.568,  0.2641
       0,       0,   1.102,   1.054,  0.4902
       0,       0,   1.004,   1.323,  0.5621
 0.08752,       0,    1.25,   1.592,  0.8217
       0,       0,  0.7266,  0.6965,   0.294
       0,       0,  0.4381,  0.5628, 0.09519
       0,       0,  0.9251,  0.3823, 0.02815
 0.01627,       0,  0.7615,  0.9059,  0.2029
       0,       0,   1.247,  0.8147,  0.3656
 0.03857,       0,   1.421,  0.8742,  0.2241
 0.07805,  0.1381,  0.9079,   0.936, 0.03691
 0.08572,  0.3213,    1.52,   1.119,  0.1057
  0.1501,  0.1285,  0.7334,  0.8836,   0.062
 0.02096, 0.07931,  0.6593,  0.9817, 0.01089
  0.4208,  0.1724,   1.753,   1.418, 0.05321
  0.7084,       0,   2.219,  0.9397,  0.1067
  0.5793,       0,   2.108,    1.18,  0.1102
  0.2551,       0,   2.003,  0.6918,  0.1376
 0.06346,       0,   2.843,  0.9119,  0.4618
0.008963,       0,   2.579,  0.9789,  0.2755
       0,       0,   2.579,  0.6998,   0.137
       0,       0,   2.173,  0.9066,  0.2137
       0,       0,    3.59,   1.799,  0.2857
